// Monsters Additional Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,ExpPer,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper

// Easter Event Monsters
//1920,EASTER_EGG,Easter Egg,Easter Egg,3,300,0,4,4,0,1,2,20,20,1,1,1,1,1,20,10,12,0,0,60,128,1000,1001,1,1,0,0,0,0,0,0,0,0,1010,250,935,500,558,300,501,200,501,200,713,800,558,300,558,300,0,0,0,0
//1921,EASTER_BUNNY,Easter Bunny,Easter Bunny,6,1800,0,60,55,1,20,26,0,40,1,36,6,1,11,80,10,10,0,2,60,181,200,1456,456,336,0,0,0,0,0,0,0,0,2250,200,515,8000,727,1200,746,1500,706,30,622,50,534,5000,0,0,0,0,4006,70

// eAthena Dev Team
//1900,VALARIS,Valaris,Valaris,99,668000,0,107250,37895,2,3220,4040,35,45,1,152,96,85,120,95,10,10,2,6,67,1973,100,1068,768,576,13000,5000,608,1000,750,400,923,3800,1466,200,2256,200,2607,800,714,500,617,3000,984,4300,985,5600,0,0,0,0,4147,1
//1901,VALARIS_WORSHIPPER,Valaris's Worshipper,Valaris's Worshipper,50,8578,0,2706,1480,1,487,590,15,25,1,75,55,1,93,45,10,12,0,6,27,1685,100,868,480,120,0,0,0,0,0,0,0,0,923,500,984,63,1464,2,607,50,610,100,503,300,2405,50,0,0,0,0,4129,1
//1902,MC_CAMERI,MC Cameri,MC Cameri,99,668000,0,107250,37895,2,3220,4040,35,45,1,152,96,85,120,95,10,10,2,6,67,1973,100,1068,768,576,13000,5000,608,1000,750,400,923,3800,1466,200,2256,200,2607,800,714,500,617,3000,984,4300,985,5600,0,0,0,0,4147,1
//1903,POKI,Poki#3,Poki#3,99,1349000,0,4093000,1526000,9,4892,9113,22,35,1,180,39,67,193,130,10,12,1,7,64,1973,120,500,672,480,92100,7000,603,5500,617,3000,1723,1000,1228,100,1236,500,617,2500,1234,75,1237,125,1722,250,1724,100,1720,50,0,0,0,0
//1904,SENTRY,Sentry,Sentry,99,668000,0,107250,37895,2,3220,4040,35,45,1,152,96,85,120,95,10,10,2,6,67,1973,100,1068,768,576,13000,5000,608,1000,750,400,923,3800,1466,200,2256,200,2607,800,714,500,617,3000,984,4300,985,5600,0,0,0,0,4147,1

//Custom Hollow Poring (overrrides/collides with META_ANDRE)
//1237,HOLLOW_PORING,Hollow Poring,Hollow Poring,1,50,0,2,1,1,7,10,0,5,1,1,1,0,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,909,7000,1202,100,938,400,512,1000,713,1500,512,150,619,20,0,0,0,0,4001,10
//Custom Fire Poring. Warning, Colides with META_DENIRO
//1239,FIRE_PORING,Fire Poring,Fire Poring,1,50,0,2,1,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,131,400,1872,672,480,0,0,0,0,0,0,0,0,909,7000,1202,100,938,400,512,1000,713,1500,741,5,619,20,0,0,0,0,4001,20

//Lunar New Year 2008 Event Monster overrides
//Uncomment if event is enabled, as these drops modifications are nessecary.
//1145,MARTIN,Martin,Martin,18,1109,0,134,86,1,52,63,0,5,12,18,30,15,15,5,10,12,0,2,42,0x81,300,1480,480,480,0,0,0,0,0,0,0,0,1017,9000,1018,500,1251,10,2225,5,5009,1,10010,10,2224,15,7869,1500,0,0,4046,1
//1175,TAROU,Tarou,Tarou,11,284,0,57,28,1,34,45,0,0,1,20,11,10,24,5,10,12,0,2,27,0x91,150,1744,1044,684,0,0,0,0,0,0,0,0,1016,9000,919,3000,949,800,528,1000,701,2,7869,2500,0,0,0,0,0,0,4028,1
//1209,CRAMP,Cramp,Cramp,56,4720,0,2300,1513,1,395,465,0,5,1,85,35,5,65,60,10,12,0,2,45,0x3095,100,1000,500,1000,0,0,0,0,0,0,0,0,7007,4656,528,1000,726,80,746,110,568,250,510,70,984,95,7869,1500,0,0,4296,1

//iRO St. Patricks Day 2008 Event Monster overrides
//Uncomment if event is enabled, as these drops modifications are nessecary.
//1841,G_SNAKE_,Snake Lord's Minon,Snake Lord's Minon,15,471,0,72,48,1,46,55,0,0,1,15,15,10,35,5,10,12,1,2,22,0x81,200,1576,576,576,0,0,0,0,0,0,0,0,7915,1000,7916,100,7720,30,12715,7,0,0,0,0,0,0,0,0,0,0,0,0
//1842,G_ANACONDAQ_,Snake Lord's Minon,Snake Lord's Minon,23,1109,0,300,149,1,124,157,0,0,1,23,28,10,36,5,10,12,1,2,25,0x91,200,1576,576,576,0,0,0,0,0,0,0,0,7915,1000,7916,100,7720,30,12715,7,0,0,0,0,0,0,0,0,0,0,0,0
//1843,SIDE_WINDER_,Snake Lord's Minon,Snake Lord's Minon,43,4929,0,1996,993,1,240,320,5,10,38,43,40,15,115,20,10,12,1,2,25,0x3095,200,1576,576,576,0,0,0,0,0,0,0,0,7915,1000,7916,100,7720,30,12715,7,0,0,0,0,0,0,0,0,0,0,0,0
//1844,G_ISIS_,Snake Lord's Minon,Snake Lord's Minon,47,7003,0,3709,1550,1,423,507,10,35,38,65,43,50,66,15,10,12,2,6,27,0x3195,200,1384,768,336,0,0,0,0,0,0,0,0,7915,1000,7916,100,7720,30,12715,8,0,0,0,0,0,0,0,0,0,0,0,0

//iRO Christmas 2008 Event
//Uncomment if event is enabled, as these drops modifications are nessecary.
//1244,JAKK_XMAS,Christmas Jakk,Christmas Jakk,38,3581,0,1113,688,1,315,382,5,30,1,38,38,43,75,45,10,12,1,0,43,0x81,200,1180,480,648,0,0,0,0,0,0,0,0,529,1000,530,1000,14546,1000,14550,1000,7174,1000,7175,1000,6092,1000,12355,1250,0,0,0,0
//1245,GOBLINE_XMAS,Christmas Goblin,Christmas Goblin,25,1176,0,282,171,1,118,140,10,5,1,53,25,20,38,45,10,12,1,7,24,0x81,100,1120,620,240,0,0,0,0,0,0,0,0,529,1000,530,1000,14546,1000,14550,1000,7174,1000,7175,1000,6092,1000,12355,1250,0,0,0,0
//1246,COOKIE_XMAS,Christmas Cookie,Christmas Cookie,28,2090,0,461,284,1,140,170,0,50,1,24,30,53,45,100,10,12,0,7,46,0x91,400,1248,1248,240,0,0,0,0,0,0,0,0,529,1000,530,1000,14546,1000,14550,1000,7174,1000,7175,1000,6092,1000,12355,1250,0,0,0,0
//1247,ANTONIO,Antonio,Antonio,10,10,0,3,2,1,13,20,100,0,1,1,1,50,100,100,10,12,1,3,66,0xC1,100,720,720,432,0,0,0,0,0,0,0,0,604,500,12354,500,14550,500,5136,500,12132,500,12225,500,5811,500,0,0,0,0,4243,1

//iRO Halloween 2009 Event
//Uncomment if event is enabled. Uncomment the skills for Halloween Whisper in mob_skill_db2.
//3014,HALLOWEEN_WHISPER,Halloween Whisper,Halloween Whisper,1,800,0,0,0,1,10,13,0,45,1,51,14,0,60,0,10,12,0,6,68,0x81,150,1960,960,504,0,0,0,0,0,0,0,0,12396,150,6299,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3015,HALLOWEEN_DARK_LORD,Halloween Dark Lord,Halloween Dark Lord,1,45,0,0,0,1,10,13,0,45,1,51,14,0,60,0,10,12,2,6,89,0x81,100,868,768,480,0,0,0,0,0,0,0,0,12396,800,12397,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

//iRO Halloween 2008 Event
//Uncomment if event is enabled.
//3000,ZOMBIE,Zombie,Zombie,15,534,0,50,33,1,67,79,0,10,1,8,7,0,15,0,10,12,1,1,29,0x3885,400,2612,912,288,0,0,0,0,0,0,0,0,957,9000,724,5,938,1000,958,50,727,70,0,0,0,0,0,0,0,0,4038,1
//3001,GHOUL,Ghoul,Ghoul,40,5418,0,1088,622,1,420,500,5,20,1,20,29,0,45,20,10,12,1,1,49,0x3885,250,2456,912,504,0,0,0,0,0,0,0,0,958,6000,756,110,509,700,511,800,2609,60,934,150,1260,1,0,0,0,0,4110,1
//3002,ZOMBIE_MASTER,Zombie Master,Zombie Master,62,14211,0,7610,2826,1,824,1084,37,26,25,20,30,5,77,35,10,12,1,1,29,0x3695,175,2612,912,288,0,0,0,0,0,0,0,0,7071,4413,938,1500,958,1500,723,200,727,100,1260,1,2324,2,0,0,0,0,4274,1

// The Invasor (v10) [Ivion]
2142,NYDHOG_MEMORY3_1,Nydhogg's Memory,Nydhogg's Memory,130,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0xC9,200,1248,576,1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,NYDHOG_MEMORY3_2,Nydhogg's Memory,Nydhogg's Memory,130,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0xC9,200,1248,576,1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2144,G_ANTLER_SCARABA,Antler Scaraba,Antler Scaraba,136,62600,1,0,0,1,6412,12822,52,48,23,99,59,129,91,45,10,12,1,4,42,0x3985,200,504,624,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2145,G_RAKE_SCARABA,Rake Scaraba,Rake Scaraba,139,67700,1,0,0,1,6830,12942,65,30,90,66,145,52,112,77,10,12,1,4,42,0x3985,150,588,768,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// Dewata
2151,ALNOLDI,Alnoldi,Rafflesia Alnoldi,80,5149,0,1399,1280,1,378,447,30,10,1,32,24,61,85,30,10,12,1,3,22,0x3895,300,768,768,576,0,0,0,0,0,0,0,0,705,250,520,425,905,4500,711,300,521,250,2269,100,0,0,0,0,0,0,0,0
2152,COMODO,Comodo,Comodo,81,4002,0,1072,1581,1,427,469,32,6,50,52,35,20,94,48,10,12,1,2,65,0x3895,165,432,432,360,0,0,0,0,0,0,0,0,6403,5000,517,9000,911,9000,908,5000,0,0,0,0,0,0,0,0,0,0,0,0
2153,CENDRAWASIH,Cendrawasih,Cendrawasih,84,5556,0,4612,4687,1,297,467,29,13,50,77,51,58,92,45,10,12,1,8,23,0x3895,220,768,768,576,0,0,0,0,0,0,0,0,6405,9000,7063,8000,916,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2154,BANASPATY,Banaspaty,Banaspaty,85,4680,0,1164,1688,1,200,382,23,29,1,78,35,77,79,20,10,12,0,0,63,0x3895,220,1872,672,480,0,0,0,0,0,0,0,0,1003,1000,912,2000,985,1500,756,1500,1752,500,0,0,0,0,0,0,0,0,0,0
2155,BUTOIJO,Butoijo,Butoijo,88,7524,0,2355,2752,1,358,460,37,6,50,65,30,30,106,44,10,12,2,6,43,0x4995,200,1100,483,528,0,0,0,0,0,0,0,0,938,2750,537,500,520,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2156,LEAK,Leak,Leak,94,1266000,0,472800,300120,1,3723,5007,60,48,100,125,30,85,186,55,10,12,2,6,47,0x37B5,150,151,288,360,250000,10000,607,5500,617,2250,616,450,1422,10,617,2500,607,2500,15032,500,12738,3500,518,2500,969,2000,0,0,0,0,0,0
2157,G_BANASPATY,Banaspaty,Banaspaty,85,4680,0,0,0,1,200,382,23,29,1,78,35,77,79,20,10,12,0,0,63,0x37B5,220,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// Nightmare Scaraba Hole
2161,I_HORN_SCARABA,Gold One-Horn Scaraba,Gold One-Horn Scaraba,130,204400,0,155660,112033,1,10266,14448,45,10,44,109,55,121,121,33,10,12,0,4,22,0x3795,150,76,384,288,0,0,0,0,0,0,0,0,6324,10000,1433,4,12735,20,7939,20,993,4,0,0,0,0,0,0,0,0,0,0
2162,I_HORN_SCARABA2,Gold Two-Horn Scaraba,Gold Two-Horn Scaraba,134,235600,0,177340,123647,1,11380,15590,50,18,44,118,72,145,134,51,10,12,0,4,22,0x3795,150,76,384,288,0,0,0,0,0,0,0,0,6323,10000,13061,4,12735,20,7939,20,993,4,0,0,0,0,0,0,0,0,0,0
2163,I_ANTLER_SCARABA,Gold Antler Scaraba,Gold Antler Scaraba,136,250400,0,188990,135675,1,14824,17644,52,48,23,149,59,229,141,45,10,12,1,4,42,0x3795,220,76,384,288,0,0,0,0,0,0,0,0,6322,10000,1930,4,12735,20,7939,20,993,4,0,0,0,0,0,0,0,0,0,0
2164,I_RAKE_SCARABA,Gold Rake Scaraba,Gold Rake Scaraba,139,270800,0,200970,146785,1,16660,19884,65,30,90,116,145,152,162,77,10,12,1,4,42,0x3795,200,76,384,288,0,0,0,0,0,0,0,0,6321,10000,16010,4,12735,20,15000,20,993,4,0,0,0,0,0,0,0,0,0,0
2165,I_QUEEN_SCARABA,Gold Queen Scaraba,Gold Queen Scaraba,140,6441600,0,7410220,4212200,3,23778,36258,75,50,100,138,82,249,261,144,10,12,2,4,62,0x37B5,200,768,768,576,4500000,10000,616,5500,616,5000,616,2000,6326,10000,1191,2000,2364,2000,1196,800,18103,1000,0,0,0,0,0,0,0,0,0,0
2166,I_HORN_SCARABA_EGG,Gold One-Horn Scaraba Egg,Gold One-Horn Scaraba Egg,125,126000,0,75000,50000,0,1,2,60,40,1,1,130,34,1,80,10,12,0,4,20,0x0,1000,24,1,1,0,0,0,0,0,0,0,0,7032,10000,518,200,985,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2167,I_HORN_SCARABA2_EGG,Gold Two-Horn Scaraba Egg,Gold Two-Horn Scaraba Egg,126,132000,0,75000,50000,0,1,2,65,42,1,1,130,48,1,80,10,12,0,4,20,0x0,1000,24,1,1,0,0,0,0,0,0,0,0,7032,10000,518,200,985,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2168,I_ANTLER_SCARABA_EGG,Gold Antler Scaraba Egg,Gold Antler Scaraba Egg,127,138000,0,75000,50000,0,1,2,61,65,1,1,130,82,1,80,10,12,0,4,20,0x0,1000,24,1,1,0,0,0,0,0,0,0,0,7032,10000,518,200,985,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2169,I_RAKE_SCARABA_EGG,Gold Rake Scaraba Egg,Gold Rake Scaraba Egg,128,144000,0,75000,50000,0,1,2,70,35,1,1,130,39,1,80,10,12,0,4,20,0x0,1000,24,1,1,0,0,0,0,0,0,0,0,7032,10000,518,200,985,20,2153,20,0,0,0,0,0,0,0,0,0,0,0,0
2170,I_G_ANTLER_SCARABA,Gold Antler Scaraba,Gold Antler Scaraba,136,250400,0,0,0,1,14824,17644,52,48,23,149,59,229,141,45,10,12,1,4,42,0x37B5,220,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2171,I_G_RAKE_SCARABA,Gold Rake Scaraba,Gold Rake Scaraba,139,270800,0,0,0,1,16660,19884,65,30,90,116,145,152,162,77,10,12,1,4,42,0x37B5,200,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172,I_G_HORN_SCARABA,Gold One-Horn Scaraba,Gold One-Horn Scaraba,130,204400,0,0,0,1,10266,14448,45,10,44,109,55,121,121,33,10,12,0,4,22,0x37B5,150,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173,I_G_HORN_SCARABA2,Gold Two-Horn Scaraba,Gold Two-Horn Scaraba,134,235600,0,0,0,1,11380,15590,50,18,44,118,72,145,134,51,10,12,0,4,22,0x37B5,150,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// Malangdo Island
2174,MD_VADON,Deep Sea Vadon,Deep Sea Vadon,95,120000,0,15000,15000,1,710,1384,54,11,1,63,84,60,99,45,10,12,0,5,21,0x37B5,300,1632,432,540,0,0,0,0,0,0,0,0,991,40,960,9000,910,3000,2313,5,943,100,757,40,717,50,0,0,0,0,4049,1
2175,MD_MARSE,Deep Sea Marse,Deep Sea Marse,95,120000,0,15000,15000,1,740,1456,28,58,1,51,75,30,99,30,10,12,0,5,41,0x37B5,300,1956,756,528,0,0,0,0,0,0,0,0,1024,9000,962,3000,717,200,720,10,995,12,1007,5,514,300,0,0,0,0,4095,1
2176,MD_CRAB,Deep Sea Crab,Deep Sea Crab,95,120000,0,15000,15000,1,600,1176,36,5,54,42,72,21,84,45,7,12,0,5,21,0x37B5,200,992,792,360,0,0,0,0,0,0,0,0,964,5500,960,1500,7049,700,1001,13,0,0,0,0,757,37,0,0,0,0,4153,1
2177,MD_CORNUTUS,Deep Sea Cornutus,Deep Sea Cornutus,100,160000,0,15000,15000,1,715,1392,72,18,1,81,135,48,51,45,10,12,0,5,21,0x37B5,200,1248,48,480,0,0,0,0,0,0,0,0,991,45,961,5500,911,800,757,53,2106,5,943,1000,717,100,0,0,0,0,4061,1
2178,MD_SHELLFISH,Deep Sea Shellfish,Deep Sea Shellfish,100,160000,0,15000,15000,1,740,1408,13,55,1,33,144,75,78,30,10,12,0,5,21,0x37B5,200,864,864,384,0,0,0,0,0,0,0,0,965,5500,966,1000,7049,500,1056,1000,1001,10,0,0,757,18,0,0,0,0,4273,1
2179,MD_KUKRE,Deep Sea Kukre,Deep Sea Kukre,100,160000,0,15000,15000,1,595,1160,33,13,1,90,66,60,96,60,10,12,0,5,21,0x37B5,150,1776,576,288,0,0,0,0,0,0,0,0,991,30,955,5500,910,400,528,500,507,650,928,450,623,20,0,0,0,0,4027,1
2180,MD_STROUF,Deep Sea Strouf,Deep Sea Strouf,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181,MD_SWORD_FISH,Deep Sea Sword Fish,Deep Sea Sword Fish,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2182,MD_MARC,Deep Sea Marc,Deep Sea Marc,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2183,MD_ANOLIAN,Deep Sea Anolian,Deep Sea Anolian,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2184,MD_OBEAUNE,Deep Sea Obeaune,Deep Sea Obeaune,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2185,MD_KAPHA,Deep Sea Kapha,Deep Sea Kapha,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2186,COELACANTH_N_E,Coelacanth,Coelacanth,100,2200000,0,0,0,1,7,10,130,65,1,1,1,1,6,30,10,12,2,5,41,0x37B5,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2187,COELACANTH_N_A,Dark Coelacanth,Dark Coelacanth,100,2200000,0,0,0,1,7,10,130,65,1,1,1,1,6,30,10,12,2,5,41,0x37B5,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4527,1
2188,COELACANTH_N_M,Weird Coelacanth,Weird Coelacanth,100,2200000,0,0,0,1,7,10,130,65,1,1,1,1,6,30,10,12,2,5,41,0x37B5,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4526,1
2189,COELACANTH_H_M,Mutant Coelacanth,Mutant Coelacanth,140,2200000,0,0,0,1,7,10,130,65,1,1,1,1,6,30,10,12,2,5,41,0x37B5,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4528,1
2190,COELACANTH_H_A,Violent Coelacanth,Violent Coelacanth,140,2200000,0,0,0,1,7,10,130,65,1,1,1,1,6,30,10,12,2,5,41,0x37B5,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4529,1
2191,MD_SEAWEED,Seaweed,Seaweed,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2192,MD_OCTOPUS,Octopus,Octopus,90,6000,0,4000,2000,1,778,1167,154,21,100,100,100,100,100,100,10,12,0,5,41,0x3795,150,768,768,576,0,0,0,0,0,0,0,0,1024,3000,962,3000,12615,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2193,MD_OCTOPUS_LEG,Octopus Leg,Octopus Leg,90,500000,0,4000,2000,1,778,1167,154,21,100,100,100,100,100,100,10,12,0,5,41,0x1A4,400,768,768,576,0,0,0,0,0,0,0,0,12613,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2194,MD_GIANT_OCTOPUS,Giant Octupus,Giant Octopus,95,500000,0,400000,200000,2,1900,2850,54,11,100,50,50,150,150,50,10,12,2,5,41,0x37B5,400,768,768,576,0,0,0,0,0,0,0,0,12615,7000,12615,3000,12614,3000,12617,1000,12642,1000,12623,500,0,0,0,0,0,0,0,0
2195,MD_G_KUKRE,Kukre,Kukre,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2196,MD_G_STROUF,Strouf,Strouf,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,RED_ERUMA,Red Eruma,Red Eruma,91,9900,0,2909,2909,1,620,930,32,32,1,75,40,40,75,30,10,12,1,5,41,0x89,150,768,768,576,0,0,0,0,0,0,0,0,6426,7000,965,4000,966,4000,1056,2000,757,200,756,50,603,10,0,0,0,0,0,0
2198,KING_DRAMOH,King Dramoh,King Dramoh,117,28800,0,19350,7300,1,1320,1848,80,12,100,70,50,30,100,70,10,12,2,5,41,0x37B5,120,432,432,360,0,0,0,0,0,0,0,0,960,7000,943,3000,7938,500,995,100,6256,100,1523,1,13035,1,0,0,0,0,0,0
2199,SIORAVA,Siorava,Siorava,87,6500,0,2200,2200,1,450,675,10,20,1,30,25,55,60,30,10,12,0,0,21,0x83,200,1872,672,480,0,0,0,0,0,0,0,0,958,7000,7071,3000,7005,1000,932,1000,12624,500,1202,10,13034,1,0,0,0,0,0,0

// Izlude Dungeon F6
//2200,J_TAINI,Taini,Taini,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2201,SROPHO,Sropho,Sropho,113,24002,0,13934,13900,1,571,856,24,41,100,50,30,70,90,30,10,12,1,5,41,0x3795,135,700,600,360,0,0,0,0,0,0,0,0,951,7000,7938,500,756,250,12012,25,1971,25,1972,10,0,0,0,0,0,0,0,0
2202,KRAKEN,Kraken,Kraken,124,5602800,0,983332,961111,3,3823,4969,25,59,150,150,50,180,180,150,10,12,2,5,81,0x37B5,150,768,768,576,491666,10000,607,5500,617,2250,616,450,962,9000,1422,1000,1484,500,1131,300,2347,100,7444,5000,0,0,0,0,0,0,0,0
2203,POT_DOFLE,Pot Dofle,Pot Dofle,115,25211,0,16650,8350,1,1088,1632,42,25,100,50,50,70,100,30,10,12,0,5,41,0x1089,135,768,768,576,0,0,0,0,0,0,0,0,1056,3000,7013,1000,1024,500,6257,100,969,2,617,1,0,0,0,0,0,0,0,0
2204,SEDORA,Sedora,Sedora,110,22050,0,12853,11739,1,758,1137,32,25,100,50,50,30,70,30,10,12,1,5,41,0x3795,120,504,960,576,0,0,0,0,0,0,0,0,962,5000,1024,5000,6256,100,7939,100,2424,10,603,5,0,0,0,0,0,0,0,0
//2205,TACNU,Tacnu,Tacnu,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2206,KRAKEN_LEG,Kraken Leg,Kraken Leg,124,39190,0,0,0,2,1685,2190,38,48,100,100,50,130,130,100,10,12,2,5,81,0x37B5,150,768,768,576,0,0,0,0,0,0,0,0,7565,10,6253,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2207,RACARCH,Racarch,Racarch,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2208,WILD_RIDER,Wild Rider,Wild Rider,95,33300,0,28300,18300,1,1320,1848,80,12,100,100,30,70,100,30,10,12,2,5,41,0x37B5,150,432,432,360,0,0,0,0,0,0,0,0,956,7000,12624,7000,720,4000,995,2000,7938,1000,617,1000,0,0,0,0,0,0,4532,1

// Lighthalzen Biolab F4
2221,RANDEL,Randel,Randel,141,478745,0,400000,424055,1,3055,4277,40,26,142,69,86,49,132,55,10,12,1,7,66,0x3095,170,76,384,288,0,0,0,0,0,0,0,0,7345,3000,6470,300,6471,300,985,100,617,10,1435,1,2162,1,0,0,0,0,0,0
2222,FLAMEL,Flamel,Flamel,141,316468,0,400000,421445,1,1074,1503,33,20,138,79,62,53,82,48,10,12,1,7,63,0x3095,180,76,384,288,0,0,0,0,0,0,0,0,7345,3000,6470,300,6471,300,984,100,617,10,16010,10,15044,1,0,0,0,0,0,0
2223,CELIA,Celia,Celia,141,253145,0,400000,419017,1,1612,2256,24,78,108,78,55,144,139,49,10,12,1,7,68,0x3295,150,1152,384,288,0,0,0,0,0,0,0,0,7345,3000,6470,300,6471,300,985,100,1654,10,2853,10,18111,1,0,0,0,0,0,0
2224,CHEN,Chen,Chen,141,218721,2000,400000,419810,1,2501,3501,35,26,126,74,71,123,99,65,10,12,1,6,81,0x3295,180,1152,384,288,0,0,0,0,0,0,0,0,7347,2000,6470,300,6471,300,984,100,617,10,1814,10,1659,1,0,0,0,0,0,0
2225,GERTIE,Gertie,Gertie,141,266926,0,400000,420233,1,3684,5157,108,10,145,87,59,67,127,76,10,12,1,6,85,0x3195,180,76,384,288,0,0,0,0,0,0,0,0,7347,2000,6470,300,6471,300,985,100,617,10,13061,10,18109,1,0,0,0,0,0,0
